"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "X1" "X2" "X3"
"1" 0.268267904215699 0.208959737582438 0.236931929851408 0.35124692445217 0.194952043722944 0.352292034433263 0.170983770536811 0.159919373563405 0.217669272888761 0.248701280803033 0.375670624498146 0.212941311301703 0.131840450818859 0.165988903468587 0.248885100938814 0.192926308801768 0.210632433768298 0.291816407541076 0.227856968997056 0.23863082245016 0.241368626098162 0.435560752167901 0.419323376035383 0.260574824804087 0.144272888288931 0.238314166061364 0.250555460453661 0.31457723549572 0.226219746445299 0.155671486731869 0.159118884571389 0.229558648962577 0.151902847425553 0.146258551745921 0.146212934625351 0.277592175867789 0.180386286139812 0.168458252518365 0.276949236349249 0.236368238420635 0.246349849396265 0.17427835270288 0.420801529798672 0.217693513893818 0.18811867629771 0.150140265980223 0.120817517075735 0.19376630622064 0.2216319182961 0.152333593329389 0.0041782789803269 0.00665806888055389 0.0265207454148879 0.00262476987541607 0.0218534065363872 0.00448429286728295 0.00021559791392363 0.00114198797160021 0.0295179795999592 0.0147644796873548 0.000117741790355029 0.0119635649616237 0.000863704562854541 0.0129474257805891 0.000187042089088412 0.00856407408842493 0.00307384180330321 0.00103223040262563 0.00721439699032075 0.00256708135353342 0.00396687462585538 0.0069617404358264 0.000189494360453331 0.0571917423652657 0.000228896269977251 0.0760086080264367 0.00011733758451757 0.0184123117857806 5.75767646260436e-05 0.160866683929403 0.0139246858192609 0.000517156389804411 0.0044227204913182 0.0126830115724269 0.0033271521353389 0.0223784472223368 0.0298991300946641 0.000461948758210065 0.00204671664398062 0.000102276073453128 0.000597210737219501 0.000857371030993705 0.000564239620766392 0.0188021303512838 0.0281547964450771 0.000142486140191944 0.000340164876749488 0.000273787111480115 0.00257341987180468 0.00161993101608977 -1.65686159824052 -2.0050282015046 2.23993383821622 5.67240229673938 3.23463257905231 1.78838240761918 -1.59886369852061 6.08195248199175 -0.0790917403353799 -5.99831858105068 5.45705867900852 5.85683319578503 -0.682239095620507 4.15452342102189 0.868161486373244 2.06935590258604 1.36494020751137 2.03750511300892 -3.75704271467797 4.04719728057553 -3.34478433159556 -0.32512359794364 3.71056998484905 -1.50910805362794 -2.21647076413329 -3.34356366942035 -4.00828856821597 2.20511889928892 3.22279322759385 0.365921252369866 2.21960565002329 0.00487356980535353 3.06687359797581 -5.05502563654013 3.73152045789751 -0.463524842052111 1.58676884650511 -2.80749974435606 5.2517113723089 -1.93653095331421 2.34005434508096 -1.64960319561576 -3.07595501086097 -4.69030378120938 2.45629686432337 -0.75823982704731 6.39054005463063 -3.26376179388443 -4.72372494083729 3.65808260778703 3.08122890233062 38.7598710600287 0
"2" 0.250333610195105 0.208919743699221 0.232947620187454 0.304694355252168 0.181776064422515 0.332742647185938 0.18950160316621 0.140757681511215 0.204664316066405 0.240005207442715 0.362693675004294 0.215739671461784 0.125246414832198 0.143038491695351 0.236422461477249 0.192641401285518 0.192805494553033 0.283600149751449 0.221872902481158 0.243370835821606 0.238490481811602 0.409978650669562 0.385671131389971 0.243274366688141 0.134808106978162 0.233264589961182 0.248227556198034 0.330699753008254 0.2307139142415 0.14589028606067 0.145153178788856 0.201985744372306 0.133412878652087 0.128810871461539 0.135373658168746 0.266733769366729 0.153413116115911 0.192844611193205 0.267040167959655 0.231699740349285 0.270535545761299 0.174843873068131 0.400803957092122 0.218623427166838 0.1731177108154 0.142439249194551 0.124253185363166 0.187769338296765 0.194251251193793 0.136320976702925 0.00690040684073778 0.00827711856305705 0.21430401211757 0.00891947811159819 0.0165710040995741 0.00739194243627134 0.000482151025506992 0.000756571439587692 0.0211368538738188 0.02338093576129 0.000383950097860137 0.0327709510408177 0.001406060809874 0.0109377811296196 0.00041043540346842 0.0331395098554487 0.00463786634292097 0.00176875674917555 0.00850688749341542 0.00523897821611941 0.00520332767235917 0.03466713684697 0.00155717661314818 0.117655273006235 0.00185740100840163 0.208419963747339 0.000247503601920235 0.0246517725234492 0.000928932137276468 0.192007953748375 0.0118874856476414 0.00342101249546148 0.00692139393523318 0.0339501177550613 0.00734111599522851 0.153009900728261 0.0484564940449198 0.000522973110509855 0.00427921014396543 0.000811797400397705 0.00128692564658746 0.00065683099746617 0.000314258736150007 0.0549523519387842 0.0109199351380608 0.000602202681802693 0.00174221685272212 0.000205435880915064 0.0108988040956588 0.00368570497869549 -1.49146162623317 -3.52486404484628 2.371007724327 4.29664235711333 2.55819461070678 2.50840369006235 -0.598136271795261 3.83865405712742 -2.24687793392592 -5.49596025069645 5.08145869370603 5.91924342626173 -1.57919016552751 3.28401825340497 -0.6714961171467 2.49325831242588 -0.430324424196474 1.61964740506268 -2.87637424902877 4.01436715243491 -3.40317992447121 -2.62156543121534 0.642157882704916 -4.99236459789989 -2.92133456979369 -2.75030306070494 -2.94959100257901 2.84988830296494 2.90079962261755 -0.0327231969754623 1.48059717293146 0.629548953502449 5.95947931421395 -7.28999137376938 6.69025079061566 -0.813212770702136 2.7776840390339 -2.45570906450751 3.20045896731972 -3.50995984173591 1.67977914826279 -2.96520787833652 -0.653921987079314 -3.79212122725925 1.09799256205501 -0.508066910711006 3.52646799630073 -4.05302906564441 -3.74109184535383 3.10297968562565 3.27212511887774 24.8873971495777 0.0101010101010101
"3" 0.0871258758909309 0.0545865693592958 0.0771487034703028 0.141591192246561 0.0521880989969366 0.170205226349249 0.0756086458294545 0.0473944794957008 0.0662464250929071 0.115036960765161 0.170428383475972 0.0808564379830769 0.0403561852322756 0.0468549927740372 0.117653394977594 0.0610078844911119 0.0934885212434757 0.121454199164731 0.137495256261175 0.116327301047155 0.101103659797836 0.226299543294071 0.205814718584733 0.115279163718167 0.042816130419071 0.0900126296628169 0.111925993702869 0.158143041868545 0.0774316197103028 0.0417080003151669 0.0425968994320129 0.0817928708538712 0.0383969268245833 0.0420371601848998 0.0527964090714575 0.141574320148135 0.0632319517485072 0.0679950271842354 0.127310068295326 0.0922928577084936 0.121337344014912 0.0674371301535351 0.219234842277401 0.108959496536691 0.0600326260257119 0.0417542916667364 0.039994302194769 0.0509630192904591 0.0752802114889053 0.0404848308015994 0.00573973025998852 0.00308848687516721 0.0474821806423086 0.00377977808140062 0.0484020412414715 0.00290746486281578 0.000247603449074307 0.000302079696231464 0.0250848975449522 0.016597302586374 0.00010463862803344 0.034121760189807 0.00139347130836615 0.00540474602151113 0.000455100589738512 0.0103778607167372 0.00220642118660428 0.000422340920008233 0.00968885827429845 0.00269128864039697 0.00531116102741235 0.0189671544134984 0.000277850512754689 0.0279177901544914 0.000365787737288969 0.134916102663735 0.000205074265651312 0.0274182307172957 0.000194289277397677 0.146520989787864 0.0050104837523365 0.00157376177189799 0.00321193191411432 0.011683780989257 0.00290578837056421 0.0880766830575412 0.0246569595663724 0.000922770462791946 0.000713817859359699 0.000145259975940412 0.00118882408509018 0.000474093632725241 0.000445971285500285 0.0182647692661093 0.0167688507495287 0.000244036533865939 0.00046713125109948 0.00022436281370355 0.00169333893009572 0.00101912918162868 -1.10703351597224 -4.23281578184521 2.13321172457003 5.52606513178804 3.29546662129383 2.2501484579478 -5.58661917425387 4.37341401729148 -2.01268774364766 -4.89390961045014 4.10523420196264 4.72169990992396 -3.12067106361036 3.44122786824284 1.29429846880891 1.5320804301278 0.860206426722427 0.477087402139484 -3.57670181680827 6.06062931672447 -4.02842171371219 -2.37953485996147 1.29375178224314 -0.356027403239638 -4.70442773337353 -1.82419054061119 -4.04938269163638 3.26059394552301 2.87339102870726 -0.704996614789686 1.13803760157068 0.037491260981118 4.4672229288145 -6.11385123056106 4.55001568995921 -0.422581099540953 0.317141013781714 -2.91697498411106 0.902759661357612 -3.67239134758934 -0.457928094132274 -1.92079154749708 -3.99120014784703 -2.92548229639354 1.01305671605132 -1.7305538310503 5.42528100436559 -4.94307764938811 -4.6782843599171 3.54952709847735 9.29387296689674 37.0623448677361 0.0202020202020202
"4" 0.264974452487745 0.206285112883175 0.239865090035249 0.339610501875357 0.188007997537922 0.340253189619294 0.191328877078381 0.153616407978945 0.215373903820652 0.255918156972487 0.379831273215316 0.222057433154898 0.126757545950918 0.164845948376858 0.244913489183014 0.206906609217118 0.208186870731608 0.274045847577239 0.247764791966827 0.241828380751415 0.241673262377713 0.404209467493149 0.416560852712769 0.240207050857884 0.145706117039501 0.241605759737786 0.25992145929163 0.299521561051441 0.215655658284175 0.156172031828 0.150878561338881 0.225051843830118 0.140954590467072 0.166194187084205 0.153506464484042 0.272607623695842 0.184404659069165 0.198851755038376 0.272435302263498 0.233695023454441 0.279650099746038 0.182517208550101 0.417244016047124 0.209038201861406 0.1812255212634 0.154532201217872 0.112572470016568 0.19028749881381 0.218223044724994 0.138074789170839 0.0132471867315207 0.0914459843251959 0.162801220893127 0.0270096943024785 0.0791463043512437 0.0277858639073364 0.00138917112796835 0.0014815787074882 0.0378972833458876 0.0688769970823162 0.00115918282476565 0.0794804279027092 0.011723127259826 0.0510426003202784 0.00440332421960547 0.0231789202585153 0.0398646421173611 0.0106208145570739 0.0277289654104493 0.0811738736809779 0.00935608473897485 0.155062497312609 0.00264527612594159 0.304338928881485 0.00573455085465744 0.454270103451683 0.000443654430868856 0.142868110663388 0.00188554930028744 0.636698492258463 0.00875621634092322 0.00808737519312249 0.0117890237070874 0.0515735301534094 0.0425285260053443 0.354981419901571 0.0906651792155088 0.00779395850424234 0.0117581985907641 0.00192133256459674 0.0106745582952031 0.000741284143339349 0.000717618107631288 0.602643515067857 0.0625829753015244 0.00120077516003033 0.00242275349973712 0.00103236522404524 0.0286217048816244 0.00749700662439306 -1.51587396389537 -3.18368890753463 0.58183510060002 2.77150323966194 2.47718423836855 2.31851259341491 -4.09555740133952 4.90207092767338 -1.74192870127877 -3.61043450260119 5.1701211550063 4.24490371326846 -3.47254326164012 2.93164348084672 1.65823111495585 1.64363493078773 0.157123644886764 1.89206610263766 -1.86690029695574 7.16661093263623 -3.599140481745 -3.38751909584649 4.03302808428607 -2.31998127554968 -2.33358056958476 -1.78019584442737 -3.12000624226211 2.68710682947871 2.95665225082024 -0.38969142784141 2.11035874927082 -0.862574308412427 4.77278458878762 -6.05683179483001 4.59875973208932 0.653620417147704 1.78315930380774 -1.70735668494377 2.89129396642625 -2.39980490964867 0.146231979318121 -2.92054060954074 -2.56092165928159 -3.45973140095493 3.20815299093774 -2.16181217143603 4.79178112894005 -2.95525236803322 -5.66948222258605 3.74505446626088 3.1065478741657 3.28693585470319 0.0303030303030303
"5" 0.17922865075653 0.132499794079272 0.152264719540445 0.26727359146577 0.124528279485178 0.262889389225425 0.129183634013378 0.102120201635453 0.1454207433411 0.191827252564737 0.273379503713147 0.154841915783723 0.0822223677857604 0.0987923869001241 0.196961374718628 0.140336201304508 0.156204845201203 0.21850631663651 0.21146901980743 0.186889777448728 0.183979887917363 0.340436231152711 0.333392546653872 0.192416092576439 0.0918762717454723 0.174661655559972 0.194549981580614 0.258432702113971 0.163742636255494 0.0970581453122955 0.0939172616233326 0.136962606631039 0.0871267972355173 0.084242102775954 0.0941244350271542 0.21637296299863 0.114263500633011 0.12212653276682 0.208530898266561 0.168025373600001 0.196561129114256 0.127877466393967 0.333616853204568 0.162016771420567 0.125982528869551 0.0890498986716095 0.0767610249037786 0.124096146047521 0.155484563071009 0.100355733048841 0.0378419641553951 0.0187620638868163 0.227155871408499 0.0549460885916347 0.149166643131051 0.0459740717870892 0.00141401092456277 0.00158979634723099 0.072633793620924 0.0415683415191463 0.00274332068222972 0.113896496363675 0.0163389417991396 0.106639737589488 0.00270137224408664 0.0366854357327541 0.0146227703938997 0.00262330470764779 0.00960039120799581 0.0292449589540951 0.0358616030095381 0.162315830644942 0.000750890407736751 0.184879316887195 0.0101030268140353 1.09748789147403 0.00109257591607099 0.142747999756016 0.00367573672615291 0.39360291076485 0.0216967269944647 0.0278550383049434 0.013320579447625 0.0641569446975789 0.0380602492372954 1.00464568390479 0.0650102056310533 0.00626539758527112 0.0242362105204922 0.00170256439485549 0.0184716678811251 0.00240872007192232 0.000891074777282055 0.329193034398714 0.0742337742814916 0.000591665963785023 0.012849524572029 0.00174146364495159 0.0216399188273112 0.0230846527907483 -1.16816796556673 -0.845773074364144 3.88055441690042 3.39273063344933 3.62086804408062 0.853238599757567 -3.66633047581745 4.19713309342219 -2.55877915904787 -4.73922722894754 6.10056205952363 3.26198008940907 -3.7785347078487 3.33883079245663 2.02047915182247 1.19595706119269 0.590577621894209 2.92764270566531 -3.73617348410873 4.34728172894886 -2.66408090378205 -3.33204590458545 2.31888171883626 -1.74852266339422 -0.615765127086272 -2.88483776910556 -1.61571282686688 4.32484385283782 2.08620386382955 0.485966204079119 2.17770050516133 -1.18464869515906 6.59425477502475 -6.96043996152378 4.11071921474514 0.304372924273663 1.53899019434301 -1.78511270712059 2.53191431522782 -3.93609987369182 -0.218184199039565 -1.23043406334121 -2.64608550393703 -5.12424781809426 0.0865884792024874 -1.57249947322642 4.7352826886539 -3.16645542854921 -4.22809784912141 3.32265428507906 4.59466098039411 1.19403699412942 0.0404040404040404
"6" 0.433791617760522 0.394815263162536 0.403435859585897 0.510939228755207 0.315842925653895 0.44120311795934 0.275092913732601 0.262191268722735 0.368201303684598 0.351836219707774 0.546888151770015 0.337317315342808 0.210894186626194 0.275275191229306 0.362643006733999 0.311456125835714 0.294369141243759 0.409989075849759 0.304458379700636 0.35109309213607 0.372226932047089 0.590295972197758 0.504068330758419 0.358809062738412 0.24655088748449 0.360968464440832 0.354657144075154 0.519842900329112 0.407386424315448 0.28193280268176 0.270983480620456 0.375232467266989 0.266461016912551 0.257382908845792 0.262177674161578 0.383774881948093 0.296976158961157 0.28059440805634 0.388840001757616 0.392469862641151 0.352130390304598 0.290544976164757 0.561510082091027 0.314914113878785 0.289862225075539 0.26788021883742 0.248905001424894 0.343727549930156 0.351854638284398 0.260551347249303 0.00261089018109339 0.0122169010890117 0.0684902043272933 0.00146078440655431 0.0233052097518368 0.00494002591138154 0.00032296720100547 0.000549094122307515 0.061406697175749 0.0161664797777089 6.55527648716716e-05 0.0202339923611745 0.000692462867695258 0.0262545330144379 0.000496981761565077 0.0133356826805368 0.0047722486124007 0.000805219116110704 0.00328320707943107 0.00169522130550445 0.004026145445527 0.0367964351818518 0.000308216248148093 0.104329780771306 0.000541036405419669 0.0539557016636833 6.59283972573106e-05 0.0210362094862572 8.52030222316607e-05 0.219069467028272 0.0122694402156014 0.00207062044685641 0.00416815437568504 0.0330681039518853 0.00243544020002308 0.0545677023381004 0.0237777954317644 0.000922585803853427 0.00147105378757093 0.000192428581889309 0.000912394523253313 0.000335948405554269 0.00072486774989507 0.0460284560095013 0.0104925468238915 0.000244347344048531 0.00178692536596181 0.000258214836422746 0.00269593530130799 0.000619133144102308 -0.768408270706807 -1.03828278884547 2.2843763167031 3.48876106775961 3.26644230088433 2.00552909791859 -1.81833131233057 4.40531240442777 -5.14885136304872 -4.68570052710007 4.27915538112603 4.43003567222112 -2.00061824853655 3.11144661221855 1.82655507990852 0.462894939986157 -0.43316294059716 3.30793115921676 -1.86127408502933 6.26125626834508 -2.71664759314797 -2.91372519679864 2.60504826078801 -1.36956214825939 -3.47347348546031 -0.356613372432038 -3.01600114343618 4.08846888898822 2.30052489808899 1.51646278193576 1.58311729189089 -1.0313585328222 5.09923448065616 -8.04683150631473 4.47484861384747 0.643680630046622 2.19130573690421 -0.996928924764033 1.71947095379467 -3.69647004537918 2.74288699441781 -1.6740844658531 -2.06054666968716 -4.8124829748184 2.77481875752268 -1.5008415624883 4.26365953413646 -2.11045911160456 -3.44331278766001 3.16233817028058 1.87501371721737 36.334675392136 0.0505050505050505
"7" 0.166404355572369 0.121242189016966 0.148510540150767 0.253813713970863 0.104050087239682 0.259556291101204 0.133352378332159 0.0928893525505895 0.13236416411 0.185633271959694 0.265043402693731 0.13722599824189 0.0720892156027656 0.0906694385077765 0.17219575381293 0.133041096697658 0.142385868822738 0.187894039558496 0.173710315032288 0.177809218074887 0.167601190474561 0.302676883636094 0.292201273906524 0.173716097707355 0.0840888629000044 0.155158339155575 0.180396763569732 0.217878666615882 0.154680850189826 0.0863839986098052 0.0868976803192324 0.15710951868179 0.0782563866265631 0.0791978948594654 0.0885040322046547 0.210804795830279 0.0980759321499147 0.119932311355369 0.195228035434221 0.155897741045789 0.211742709101893 0.113793329118991 0.315915862515897 0.159987924977895 0.112526311517916 0.0748697037679106 0.0686066392906443 0.109530624661363 0.12320476646044 0.0776619009178478 0.010693489188764 0.0309292102341342 0.0751151784616379 0.00420603245657663 0.0740996245383551 0.0469108129256789 0.000587083417731726 0.00058570172633669 0.0290296472591699 0.0150857128826871 0.000880489450576445 0.110707468656402 0.0110337027622409 0.0404479332741941 0.000887466634901568 0.0205756138742416 0.00285221538905274 0.00758256459022597 0.00461577015973398 0.0227841752128873 0.00546119860421344 0.0356116853731847 0.00152684524199947 0.119207294029005 0.00323799409002694 0.289997869539598 0.00033610623446498 0.0509843469401101 0.000631257313289859 0.140302588329911 0.0177867853226492 0.0035860662793673 0.0077249949851549 0.0986852119809294 0.0559336953989054 0.168961475396966 0.0603735577436267 0.00175953894930717 0.00238666849736782 0.000617029848830815 0.00236792364836539 0.00111013247589011 0.00111854673637958 0.123065609949369 0.0573544496306099 0.000437714119610049 0.000644649939025624 0.000645745545239097 0.00525819000009947 0.00405078921730427 -1.84485841437635 -4.7913154882366 4.52897394411229 2.77348071771454 3.58287768306657 3.36613566359344 -1.32076949337 5.52672460992883 -0.423873043524416 -5.05463763043923 4.81585857885847 4.18571124542124 -3.4745240961763 6.24828562431154 1.32744983224398 3.61048803071834 -0.342196357704808 1.49202332140242 -2.61159874886058 6.27577346685603 -3.50516721513551 -3.55359503637971 2.53049644250916 -4.21189842486322 -2.88140813513309 -0.0996025149674218 -5.43581919333412 4.55233598570476 4.24020291443132 1.38087267492621 0.967133318674857 -0.571092657709344 4.79784027836019 -7.37192588719695 4.74505975268454 -0.273135742738874 0.950528419098587 -0.666343262991642 2.51047869154602 -4.332270990194 0.783012660533686 -1.15402880061588 -2.51771497234155 -3.0641497547194 0.223963877592687 -1.87838919134791 6.46600188983937 -1.63847683945487 -5.3626834598972 2.66308431245784 4.99722886155359 18.1566397007555 0.0606060606060606
"8" 0.162515686808044 0.118417299189809 0.148671819235528 0.230136510032628 0.107432666864338 0.246130478934803 0.130447714556671 0.0997750490896279 0.127719446575077 0.183933274355324 0.26728715532059 0.141698598096054 0.0808238984019651 0.0924472177531802 0.181070437526784 0.116591263564729 0.149224126131602 0.187249376939772 0.192027903256182 0.17458532434909 0.18691383437869 0.294549391332477 0.284440344779011 0.188827878209802 0.0841126387527823 0.160740343496999 0.172930242321331 0.222028256180903 0.143349750732528 0.0892278092538284 0.0920043316870789 0.137074785236689 0.0827048985319822 0.0802350549130002 0.0978051017647105 0.211505400563322 0.117585411446037 0.119840706364295 0.198866506045951 0.151763026010339 0.17907531246686 0.122344251200002 0.312524311248829 0.181431380600663 0.094984739424397 0.0828433495266677 0.0753647427161191 0.114755936013544 0.126345863172933 0.0758617924159578 0.00652325925928636 0.0273920306410794 0.306626610684445 0.0161673166308667 0.0467413313300972 0.0145236248474086 0.00163763497136709 0.00095041562595152 0.0467400901713865 0.0469075417333168 0.000399868577970604 0.211175702432208 0.0304144596795159 0.0421558341663098 0.000804382839276256 0.0755106982445305 0.00778623759319149 0.00609102588170528 0.0477512661607571 0.010802515375389 0.0156481973414782 0.0457427337279158 0.000306252415431278 0.196898708634313 0.00412257462398746 0.377272248335622 0.000535977968839653 0.10124553620289 0.000861459756868394 0.22926532126884 0.0255493788141436 0.00590853866374389 0.011088737288715 0.0461749620207681 0.0204642464191765 0.133894307744149 0.0963657082798937 0.00467970807317113 0.0166766297206251 0.000349520677071127 0.0124955725684468 0.00330334288831522 0.000448516963792229 0.172150722937899 0.0525901474337907 0.000341354397323088 0.00905703118610177 0.00119115464888072 0.0134580481755739 0.00499846604811805 1.33272974274073 -3.42034099955673 3.90272276145712 4.92010869094293 2.68898985090589 -0.264310493204373 -3.21328666866274 2.92038547420292 -2.26459710449287 -5.64741033102517 5.28786022893283 3.81668265581698 -2.5746111309658 4.3477985943967 2.64271414549563 2.59025578751087 1.62622737889703 4.3837430808063 -3.22899966643534 6.09997546957329 -2.12280319332117 -1.93226611221467 2.29569764346113 -3.55605625748027 -1.6074234464447 -1.25025624265176 -4.84655902024939 4.37819066913574 2.89964710080295 2.83393905526514 2.80289592251328 -1.13669727623627 3.68520442085213 -5.81211056830165 5.87974911722169 -0.343650082789625 2.15691713673216 -2.72446837547425 3.75343701271816 -4.76968840463607 -0.122110318392971 -2.3349601898742 -2.9223271655323 -5.34784119651605 2.72308538828003 -3.16612119526385 4.42942122343081 -2.54265362578211 -4.24676306801619 2.65097287809424 4.97837898810394 10.2955755405128 0.0707070707070707
"9" 0.104499536186105 0.0689295522893939 0.0908564805320144 0.164768557688849 0.0629395661271387 0.201196139134416 0.0923487661408236 0.0612315163161869 0.0850855938319893 0.130354681466796 0.193355131270459 0.091280242039612 0.0458659587766416 0.0567980410536282 0.12551850669744 0.077743219861848 0.106222796538033 0.13570451627459 0.155074224150024 0.126658804947424 0.110056006341416 0.235945219214863 0.245208468947891 0.132685424295358 0.0520931120666708 0.103729468765865 0.12751890617805 0.170300662354795 0.0933201828714575 0.0505271705406078 0.0484722651236748 0.0996745498554377 0.0453531884396521 0.0529590308163842 0.0564980946897892 0.156815596537171 0.0666349577749517 0.0861787866318503 0.140780433734938 0.09912913051296 0.13983204026577 0.0793152452853392 0.235850323731418 0.116415006989932 0.0736153284189093 0.0580698006078581 0.0421788181264246 0.0619693994621704 0.0862665755448735 0.0457083961999711 0.00688644419134623 0.00468099700614477 0.12221012648392 0.00223741201572744 0.0387160412103561 0.00237674092424873 0.000234608297928855 0.000240637730026633 0.00947458887914541 0.010509718652985 9.01277344567388e-05 0.0378352823972256 0.00115934199382692 0.0131906328945304 0.000288108486342776 0.0153638631218553 0.00161897639554586 0.000878414042915433 0.00319152416457382 0.00293010601086228 0.00124695840375812 0.0203254542830399 0.000382935426358077 0.0289709278927024 0.000354692811300613 0.131311622857456 0.000182589014594199 0.0119643783548587 0.000130926018106748 0.0773027375542736 0.00754179666012852 0.00339897174520912 0.0106397242703673 0.00686340953567004 0.00247697050388937 0.067960958503666 0.0273010697610239 0.000336955955001251 0.000868732942592963 0.000652120357752913 0.000312230755124556 0.000305684535318426 0.000412091758521974 0.0212082797922336 0.0245207663034081 0.00029598606139827 0.000543615340788968 0.000219069031687285 0.00361707526008992 0.00299933932713224 -0.657073739962938 -1.52207304319124 1.39149156497322 2.7304757894301 3.59187308252726 0.130357299556816 -0.772588173679899 5.45057682174609 -2.62379780216676 -5.06379843845493 4.64814609138984 5.57941103794071 -2.72545807735332 4.90614706741764 3.0416646196479 1.69982980284585 2.31430595368245 1.90998918988393 -3.60785811311236 7.03994546127071 -1.85046509979097 -0.668059609141922 1.80289196915242 -2.52082612405225 -0.922431806427809 -2.42362575508115 -5.28727386718652 3.4711995594725 3.18377368840273 1.38156347006196 1.80429742906786 -0.780868183530869 4.64402707338442 -6.68310684784241 4.10927518808753 -0.791598181376269 0.588635182566107 -1.3317876810253 1.52630645929366 -4.25015308393079 1.7136305839394 -1.01912675585841 -3.13775451287929 -4.99969139948649 2.75067369857581 -2.09321844027917 5.63895582446247 -3.28443396204332 -3.89407660757468 2.93301802757745 7.84668206167407 36.3017013762146 0.0808080808080808
"10" 0.299252225202205 0.241012960058892 0.271711594384949 0.392028425426745 0.22798637122431 0.366190034569033 0.178288929827283 0.16617505731038 0.237105708007979 0.264815902412227 0.401003123990645 0.237633827798257 0.149978893993863 0.182189196761906 0.279060541016679 0.220604347043594 0.225989362067791 0.289200794449876 0.288499555888985 0.283304839331044 0.28176952464142 0.45883745217537 0.467061064712053 0.284314184603472 0.163223780461902 0.278692714816293 0.272224679324471 0.409617302093287 0.293736126458258 0.183161681767887 0.177522670544711 0.283944501976587 0.157786995348346 0.188824120982686 0.160908191936863 0.303985571095984 0.20468192299677 0.225752110498693 0.302672151740069 0.276937205035891 0.262065005111783 0.208043136353756 0.444415835220723 0.229933102714295 0.208224026267958 0.150694249265522 0.149142853916775 0.222602751637778 0.263971193735492 0.139481878838204 0.00698560278235065 0.0378532775206593 0.302010413258802 0.0126683703068092 0.0756832350942524 0.0316468539314958 0.00227656333558401 0.000756904280983156 0.0536910483921205 0.0750782472982249 0.00253118552262746 0.0457633010499622 0.010207898986317 0.0383660596401143 0.00277175238090781 0.0525714620256359 0.0190419264025458 0.00298886781665728 0.0191465202702704 0.0620126499203464 0.0155721751676849 0.0688668321887648 0.00165543859847586 0.169758947103117 0.0069950851949664 0.562351461499715 0.000613818470043859 0.226981311304304 0.00540407906725114 0.310934262425762 0.0307905758240767 0.0150761847497924 0.0331852397730326 0.033553415018934 0.0532802134858732 0.157764144941145 0.0674215929290582 0.00853912211806755 0.0135856804982931 0.00295140198265412 0.019396800763696 0.00316044092656799 0.000892395461113193 0.32378203662758 0.01619946234224 0.00118972669109177 0.0165508149120868 0.000322601367949139 0.0268961409318814 0.0360014673838797 -0.909562645960126 -3.08551682388296 2.54338715198035 5.70587917695725 2.87208350897257 2.86370862397197 -2.23821959263996 5.8922777288361 -1.60481812542979 -5.165173977914 4.84049423952643 4.88737249757753 -4.50775899312682 3.34065752552856 0.0955559553949004 2.49261603548645 2.5910842651936 2.47442719026129 -3.40452191945317 5.82051362138413 -4.28137067977539 -3.28417685349566 1.8068465520031 -3.57031231456807 -3.33767979310955 -1.76803381814079 -5.3382836045841 4.31007328521948 2.10928560730466 0.665080830283201 1.53104246672232 -0.348840034169916 4.20326003104015 -4.15843105544171 5.67514460514387 0.616312211885192 0.75479267572952 -1.75541093998315 2.24140946241118 -4.74762060012041 1.13440620178397 -2.30052390860035 -1.19944485910075 -2.97724859624109 1.81456192698743 -1.89486836958594 6.41104544315819 -3.46038626533893 -5.41599296129756 3.02673850933378 2.70636707521044 1.99787723831832 0.0909090909090909
